Date,PM2.5,PM10,NO2,SO2,O3,CO,Temperature_Mean,Relative_Humidity_Mean,Precipitation,Wind_Speed_Max,Surface_Pressure_Mean,PM2.5_Lag1,PM2.5_Lag2,PM2.5_Lag3,PM2.5_Lag7,PM2.5_Rolling3_Mean,PM2.5_Rolling7_Mean,PM2.5_Rolling7_Std,Year,Month,Day_of_Week,Season,City,PM2.5_Next_Day
2020-01-11,83.67424242424242,155.2509433962264,43.43269230769231,10.371875,30.122978723404252,998.1666666666666,15.9,75,0.0,12.8,1015.8,86.22359550561798,89.15393258426965,122.45510204081631,51.4175,86.35059017137668,98.95270027441846,14.956027901796368,2020,1,5,Winter,Kolkata,90.68191489361702
2020-01-11,87.2124811827957,148.6249152542373,48.22475083986562,10.241147540983608,34.61859643102265,1140.0,25.3,66,0.0,15.5,1012.4,72.40520408163266,62.42113387978142,68.27,89.08576923076923,74.0129397147366,79.2102610115311,13.860980500889637,2020,1,5,Winter,Mumbai,95.09756907894736
2020-01-12,40.04787234042553,80.2127659574468,33.413952781673686,6.87494623655914,30.25955555555556,727.6677577741407,20.6,70,0.0,18.4,914.0,31.71167506134573,38.60565476190476,41.30619047619048,51.29415556426332,36.78840072122534,32.95053259515254,7.392130196885425,2020,1,6,Winter,Bengaluru,56.96103896103896
2020-01-12,57.105147679324894,72.11822784810127,5.5196202531645575,3.868936170212766,19.143227848101265,943.4042553191488,25.0,78,2.0,18.1,1012.0,39.07415384615385,34.29780701754386,32.77051369863014,13.734690476190476,43.49236951434086,35.18397922885247,12.347651822637014,2020,1,6,Winter,Chennai,75.08719298245614
2020-01-12,220.4041527623285,355.00203203442504,52.76225937183384,11.844870335230866,24.131111111111117,2154.8275862068967,11.8,78,0.0,10.9,990.9,155.70833333333331,143.33333333333331,97.89627416405432,173.38655462184877,173.1486064763317,145.9129781145823,38.70740917686421,2020,1,6,Winter,Delhi,222.8766666666667
2020-01-12,90.68191489361702,157.73194444444445,43.577777777777776,10.500289855072465,32.581805555555555,954.7872340425532,16.0,77,0.0,11.3,1013.4,83.67424242424242,86.22359550561798,89.15393258426965,93.95054945054945,86.8599176078258,98.48575248057098,15.187465883918668,2020,1,6,Winter,Kolkata,95.54418604651164
2020-01-12,95.09756907894736,174.666,41.158258384146336,10.9092,40.69015681326604,1243.5365853658536,24.8,73,0.0,17.3,1012.5,87.2124811827957,72.40520408163266,62.42113387978142,97.62633333333332,84.90508478112525,78.84900897519026,13.323550573496247,2020,1,6,Winter,Mumbai,78.67902777777778
2020-01-13,56.96103896103896,112.9030864197531,42.23032608695653,6.892553827751197,37.30636578947369,672.5641025641025,22.2,65,0.0,14.8,913.0,40.04787234042553,31.71167506134573,38.60565476190476,22.6425702811245,42.90686212093673,37.853170977997465,10.245818823423143,2020,1,0,Winter,Bengaluru,60.65625
2020-01-13,75.08719298245614,127.99368421052633,6.15945054945055,4.762637362637363,19.097631578947368,960.6593406593406,24.3,79,0.1,13.4,1010.9,57.105147679324894,39.07415384615385,34.29780701754386,15.925365111561868,57.08883150264496,43.635668924694514,16.51333739911414,2020,1,0,Winter,Chennai,97.46535087719298
2020-01-13,222.8766666666667,339.6363636363636,51.341883116883125,9.249959677419357,17.170217391304348,1894.967741935484,14.6,83,16.6,19.3,986.4,220.4041527623285,155.70833333333331,143.33333333333331,155.41950436798004,199.6630509207762,155.54971558582324,48.60135372192069,2020,1,0,Winter,Delhi,126.2573583662714
2020-01-13,95.54418604651164,175.3787234042553,58.5675,14.318809523809524,37.53193548387097,1134.186046511628,15.9,76,0.0,13.1,1011.6,90.68191489361702,83.67424242424242,86.22359550561798,102.01511627906976,89.96678112145703,97.5613338759198,15.133678093458833,2020,1,0,Winter,Kolkata,149.43285714285713
2020-01-13,78.67902777777778,130.96982142857144,33.88417575062153,5.7988,27.5623,841.9277108433735,23.9,84,0.4,17.0,1011.5,95.09756907894736,87.2124811827957,72.40520408163266,71.676,86.99635934650695,79.8494415148728,12.95294547127665,2020,1,0,Winter,Mumbai,33.169925373134326
2020-01-14,60.65625,121.0056818181818,43.63072463768116,6.65533033033033,50.41082863729508,563.6538461538462,22.0,61,0.0,17.3,912.7,56.96103896103896,40.04787234042553,31.71167506134573,24.83868217054264,52.555053767154824,42.969966382205655,11.526730872766386,2020,1,1,Winter,Bengaluru,49.36619718309859
2020-01-14,97.46535087719298,107.96913793103448,7.798448275862069,16.92948275862069,18.87612068965517,880.0,23.9,71,0.0,12.7,1011.1,75.08719298245614,57.105147679324894,39.07415384615385,29.29596014492754,76.55256384632467,53.37415331501815,24.71262408843054,2020,1,1,Winter,Chennai,42.86346129032258
2020-01-14,126.2573583662714,187.46575342465752,33.621780303030306,9.287194596148318,14.267391304347823,1142.6026348039215,14.0,86,0.3,11.7,989.8,222.8766666666667,220.4041527623285,155.70833333333331,126.44615384615383,189.84605926508888,155.5227448029829,48.62024491779927,2020,1,1,Winter,Delhi,113.5949741315595
2020-01-14,149.43285714285713,264.4569230769231,76.27727272727273,17.99943661971831,42.56861538461538,2140.833333333333,17.6,72,0.0,9.4,1012.0,95.54418604651164,90.68191489361702,83.67424242424242,115.19636363636364,111.88631936099527,102.4522615197046,24.44852318199107,2020,1,1,Winter,Kolkata,203.86164383561643
2020-01-14,33.169925373134326,70.50822222222222,31.20015625,5.354262295081967,37.229142411642414,500.0,23.1,79,0.2,21.5,1011.5,78.67902777777778,95.09756907894736,87.2124811827957,94.8606746031746,68.98217407661983,71.03647733915275,20.06919083134236,2020,1,1,Winter,Mumbai,33.982166666666664
2020-01-15,49.36619718309859,91.3607142857143,32.39391304347826,8.291285001917913,49.79476748807631,481.0126582278481,20.7,60,0.0,18.4,912.8,60.65625,56.96103896103896,40.04787234042553,31.50108307453416,55.661162048045846,45.522125540572006,10.495832643046057,2020,1,2,Winter,Bengaluru,40.23804012345679
2020-01-15,42.86346129032258,69.40983870967742,6.095806451612903,18.226612903225806,31.906320430107527,674.1095890410959,25.2,62,0.0,14.8,1011.5,97.46535087719298,75.08719298245614,57.105147679324894,37.81890710382513,71.80533504999057,54.09480391308921,24.252684858836172,2020,1,2,Winter,Chennai,26.376527777777778
2020-01-15,113.5949741315595,178.05,38.71327379495963,10.785416666666668,14.313295454545454,1106.9018769303873,12.4,83,0.0,12.2,990.9,126.2573583662714,222.8766666666667,220.4041527623285,122.18309499489274,154.2429997214992,154.29587039393527,49.698152973125445,2020,1,2,Winter,Delhi,140.0351704545455
2020-01-15,203.86164383561643,303.2914285714286,86.82,17.597014925373134,24.83887323943662,2412.3809523809523,19.1,74,0.0,9.4,1013.2,149.43285714285713,95.54418604651164,90.68191489361702,122.45510204081631,149.6128956749951,114.08176749039033,45.68627263487427,2020,1,2,Winter,Kolkata,134.4880606060606
2020-01-15,33.982166666666664,70.502,40.69316051136363,6.38173076923077,36.38249322493225,523.5483870967741,21.9,63,0.0,22.0,1012.1,33.169925373134326,78.67902777777778,95.09756907894736,68.27,48.61037327252626,66.13821543439084,24.542657688470346,2020,1,2,Winter,Mumbai,34.36461172161172
2020-01-16,40.23804012345679,90.45569620253164,43.23334477124183,6.49485294117647,50.85910256410256,646.7843137254902,21.0,65,0.0,17.8,913.1,49.36619718309859,60.65625,56.96103896103896,41.30619047619048,50.08682910218513,45.36953263303862,10.57480870816165,2020,1,3,Winter,Bengaluru,35.655046103321965
2020-01-16,26.376527777777778,43.46861111111111,5.967638888888889,18.34402777777778,18.648230013550133,810.1724137931035,25.4,68,0.0,15.6,1011.5,42.86346129032258,97.46535087719298,75.08719298245614,32.77051369863014,55.5684466484311,53.181377352967445,25.28798588055165,2020,1,3,Winter,Chennai,32.52591365461848
2020-01-16,140.0351704545455,197.6582278481013,38.20120320855615,10.627777777777778,8.113636363636363,1165.0917288557214,12.4,90,11.1,10.0,989.8,113.5949741315595,126.2573583662714,222.8766666666667,97.89627416405432,126.62916765079213,160.31571272114834,43.9473587564282,2020,1,3,Winter,Delhi,100.76121951219513
2020-01-16,134.4880606060606,225.5548917748918,73.71000000000001,10.991102564102563,30.45617352526991,1741.3956989247313,20.1,76,0.0,9.7,1013.2,203.86164383561643,149.43285714285713,95.54418604651164,89.15393258426965,162.59418719484472,120.55807149350332,44.76761346933565,2020,1,3,Winter,Kolkata,99.83614457831324
2020-01-16,34.36461172161172,68.04729729729729,41.52085537615939,5.43609375,35.331965894465895,506.6666666666667,20.3,64,0.0,21.1,1013.6,33.982166666666664,33.169925373134326,78.67902777777778,62.42113387978142,33.838901253804245,62.13014084036661,27.378047295947628,2020,1,3,Winter,Mumbai,55.59756014032743
2020-01-17,35.655046103321965,90.29885057471265,40.195332656473965,5.764347826086957,37.12227272727273,844.5917285259809,21.7,63,0.0,17.3,913.4,40.23804012345679,49.36619718309859,60.65625,38.60565476190476,41.753094469959116,44.94801711038394,10.941792606141135,2020,1,4,Winter,Bengaluru,28.325000000000003
2020-01-17,32.52591365461848,55.10421686746987,5.969397590361446,17.94831325301205,18.427710843373493,892.5,25.3,82,2.2,15.8,1011.6,26.376527777777778,42.86346129032258,97.46535087719298,34.29780701754386,33.92196757423961,52.92824972969238,25.51634710074813,2020,1,4,Winter,Chennai,20.005357142857143
2020-01-17,100.76121951219513,147.26582278481013,29.70730289279637,9.733333333333334,11.432467532467532,1188.4335197266232,13.0,88,0.6,11.0,990.8,140.0351704545455,113.5949741315595,126.2573583662714,143.33333333333331,118.13045469943337,154.23398217527142,49.30795469406574,2020,1,4,Winter,Delhi,126.41822591822591
2020-01-17,99.83614457831324,176.56309523809523,51.23720930232557,13.5125,36.66927710843374,1601.923076923077,20.7,78,0.0,8.7,1013.7,134.4880606060606,203.86164383561643,149.43285714285713,86.22359550561798,146.06194967333008,122.50272136103119,43.29916409201592,2020,1,4,Winter,Kolkata,83.1064935064935
2020-01-17,55.59756014032743,92.2378313253012,43.87123017303533,7.822837837837838,44.45405555555556,627.7272727272727,19.4,56,0.0,24.4,1013.9,34.36461172161172,33.982166666666664,33.169925373134326,72.40520408163266,41.31477950953528,59.729048848751574,27.061922293017773,2020,1,4,Winter,Mumbai,97.3131458614702
2020-01-18,28.325000000000003,64.5952380952381,26.281697368421053,5.371585365853659,21.926951219512198,570.583904109589,22.1,77,0.1,18.2,913.5,35.655046103321965,40.23804012345679,49.36619718309859,31.71167506134573,34.739362075592915,44.464206387334556,11.674918914191267,2020,1,5,Winter,Bengaluru,23.957894736842107
2020-01-18,20.005357142857143,26.22085714285714,5.48,18.224285714285717,29.29103571428572,908.875,25.9,81,10.7,16.2,1011.5,32.52591365461848,26.376527777777778,42.86346129032258,39.07415384615385,26.30259952508446,50.20413591493571,28.126319605187476,2020,1,5,Winter,Chennai,20.451166666666666
2020-01-18,126.41822591822591,195.69230769230768,38.026997716894975,9.3675,11.456338028169014,1360.9375,12.5,89,0.2,10.9,992.7,100.76121951219513,140.0351704545455,113.5949741315595,155.70833333333331,122.4048719616555,150.04968111597037,50.39284065222336,2020,1,5,Winter,Delhi,129.09235280508966
2020-01-18,83.1064935064935,163.71818181818182,62.255,12.966125,22.624235294117646,1290.875,20.2,74,0.0,9.9,1013.3,99.83614457831324,134.4880606060606,203.86164383561643,83.67424242424242,105.81023289695578,122.42161437278136,43.384466518599965,2020,1,5,Winter,Kolkata,85.18850574712643
2020-01-18,97.3131458614702,147.73164179104478,59.37866118721462,9.66006161971831,37.66119741958289,903.8888888888888,21.3,62,0.0,17.9,1012.4,55.59756014032743,34.36461172161172,33.982166666666664,87.2124811827957,62.42510590780313,61.17200094570507,28.973368085429588,2020,1,5,Winter,Mumbai,88.98609195402298
2020-01-19,23.957894736842107,54.60571808510638,22.55404255319149,4.926187943262412,27.883949084668192,598.6813186813187,22.7,70,0.2,17.8,914.2,28.325000000000003,35.655046103321965,40.23804012345679,40.04787234042553,29.312646946721355,42.165638158251205,14.03473838780415,2020,1,6,Winter,Bengaluru,34.36363636363637
2020-01-19,20.451166666666666,29.57133333333333,4.721,15.903666666666668,18.21433333333333,885.8510638297872,26.2,75,0.0,13.0,1012.0,20.005357142857143,32.52591365461848,26.376527777777778,57.105147679324894,24.327479154714087,44.967852913127395,29.978391454484733,2020,1,6,Winter,Chennai,27.623933333333333
2020-01-19,129.09235280508966,190.36559139784947,29.35744680851064,7.885057471264368,18.164835164835164,917.5356339084772,11.7,82,0.0,12.7,993.3,126.41822591822591,100.76121951219513,140.0351704545455,220.4041527623285,118.75726607850356,137.00513826493625,39.86428555308379,2020,1,6,Winter,Delhi,150.632183908046
2020-01-19,85.18850574712643,153.9712643678161,46.6438202247191,15.11,33.63919540229885,887.0114942528736,20.7,76,0.0,12.8,1013.0,83.1064935064935,99.83614457831324,134.4880606060606,90.68191489361702,89.37704794397773,121.63684163756842,44.09810348870222,2020,1,6,Winter,Kolkata,65.95421686746988
2020-01-19,88.98609195402298,159.24546738678853,51.421235955056176,11.440198863636365,37.07215189873418,1172.5039682539682,23.0,64,0.0,16.8,1012.3,97.3131458614702,55.59756014032743,34.36461172161172,95.09756907894736,80.63226598527355,60.29893278500159,27.85103259200583,2020,1,6,Winter,Mumbai,92.4028738153738
2020-01-20,34.36363636363637,87.75707070707071,34.34063829787234,4.615962594371997,34.32449777337952,626.1538461538462,23.3,62,0.0,21.3,914.9,23.957894736842107,28.325000000000003,35.655046103321965,56.96103896103896,28.882177033492823,38.93743778719369,12.588762802083917,2020,1,0,Winter,Bengaluru,36.31298285283587
2020-01-20,27.623933333333333,53.89093333333334,7.33027027027027,16.100933333333334,16.5096,930.217391304348,25.7,77,0.0,13.5,1012.7,20.451166666666666,20.005357142857143,32.52591365461848,75.08719298245614,22.693485714285703,38.18738724896699,27.2764783375971,2020,1,0,Winter,Chennai,31.2601875
2020-01-20,150.632183908046,241.6454887218045,34.6578313253012,8.721680338374775,15.0296875,1281.6923076923076,12.1,84,0.0,12.5,992.3,129.09235280508966,126.41822591822591,100.76121951219513,222.8766666666667,135.38092087712053,126.6844978708476,16.335723797087383,2020,1,0,Winter,Delhi,228.13582417582415
2020-01-20,65.95421686746988,114.14024390243902,40.41038961038961,14.245454545454546,35.64805194805195,795.7142857142857,18.4,75,0.5,12.6,1015.2,85.18850574712643,83.1064935064935,99.83614457831324,95.54418604651164,78.08307204036328,117.40970318341961,48.239858203084204,2020,1,0,Winter,Kolkata,87.3641975308642
2020-01-20,92.4028738153738,155.34394736842106,52.147973049645394,12.126216216216216,40.296339215686274,1189.0666666666666,23.5,71,0.0,16.6,1012.3,88.98609195402298,97.3131458614702,55.59756014032743,78.67902777777778,92.90070387695566,62.25948221894388,29.776973648003715,2020,1,0,Winter,Mumbai,106.0322077922078
2020-01-21,36.31298285283587,84.0,33.648875,6.597647058823529,31.98369047619048,801.7105263157895,22.1,60,0.0,21.3,915.6,34.36363636363637,23.957894736842107,28.325000000000003,60.65625,31.544837984438114,35.45982819474167,8.179102169019133,2020,1,1,Winter,Bengaluru,29.21590909090909
2020-01-21,31.2601875,60.33575,7.828749999999999,15.751499999999998,18.972,919.6739130434784,25.7,71,0.0,16.3,1014.2,27.623933333333333,20.451166666666666,20.005357142857143,97.46535087719298,26.445095833333326,28.729506766510855,7.8738620862346105,2020,1,1,Winter,Chennai,41.65169642857143
2020-01-21,228.13582417582415,350.7420634920635,44.517307692307696,10.408288409703504,15.5768115942029,1845.0,12.9,86,0.0,9.5,993.0,150.632183908046,129.09235280508966,126.41822591822591,126.2573583662714,169.2867869629866,141.23856441506942,41.65448839744117,2020,1,1,Winter,Delhi,202.10930735930737
2020-01-21,87.3641975308642,154.30370370370372,53.91428571428571,13.475934065934066,32.529135802469135,1117.6543209876545,17.8,73,0.0,9.4,1016.9,65.95421686746988,85.18850574712643,83.1064935064935,149.43285714285713,79.50230671515351,108.54275181027775,47.06271303724122,2020,1,1,Winter,Kolkata,106.47283950617285
2020-01-21,106.0322077922078,170.91260869565215,46.45535869565218,11.255125,35.56419230769231,1530.379746835443,23.5,73,0.0,16.6,1013.3,92.4028738153738,88.98609195402298,97.3131458614702,33.169925373134326,95.80705785386822,72.66837970738295,30.63614998645745,2020,1,1,Winter,Mumbai,91.11459325396824
2020-01-22,29.21590909090909,80.85029366700715,32.056976744186045,4.524738095238095,30.38830749354005,1083.4831460674156,21.8,69,0.0,20.2,915.9,36.31298285283587,34.36363636363637,23.957894736842107,49.36619718309859,33.29750943579378,32.58121561014317,5.612201412947351,2020,1,2,Winter,Bengaluru,36.57471264367816
2020-01-22,41.65169642857143,65.34946428571429,8.53,15.67607142857143,35.55607954545455,1001.3636363636364,26.1,70,0.0,19.7,1014.5,31.2601875,27.623933333333333,20.451166666666666,42.86346129032258,33.51193908730158,28.556397500546403,7.516545886394062,2020,1,2,Winter,Chennai,49.812052845528456
2020-01-22,202.10930735930737,302.8932234432234,42.23251282051282,8.785,13.803225806451612,1806.4949006977995,12.5,82,0.0,15.1,994.8,228.13582417582415,150.632183908046,129.09235280508966,113.5949741315595,193.6257718143925,153.88346916189053,45.15233912793269,2020,1,2,Winter,Delhi,72.3417593528817
2020-01-22,106.47283950617285,190.8905405405405,72.60777777777777,13.970666666666666,24.84027027027027,1287.037037037037,18.7,75,0.0,8.3,1016.2,87.3641975308642,65.95421686746988,85.18850574712643,203.86164383561643,86.59708463483564,94.63006547750011,21.806142955609964,2020,1,2,Winter,Kolkata,120.47866666666664
2020-01-22,91.11459325396824,143.19833333333335,47.087660979636766,13.60888888888889,34.17529391364661,1510.5,24.3,65,0.0,18.7,1014.0,106.0322077922078,92.4028738153738,88.98609195402298,33.982166666666664,96.51655828718329,80.83015493414031,25.84821014682341,2020,1,2,Winter,Mumbai,95.54018055555557
2020-01-23,36.57471264367816,85.62643678160919,30.542,5.871971929824562,29.194865914786966,738.5365853658536,22.3,66,0.0,19.6,915.3,29.21590909090909,36.31298285283587,34.36363636363637,40.23804012345679,34.034534862474366,32.05788311303194,4.905519795909725,2020,1,3,Winter,Bengaluru,42.11940298507463
2020-01-23,49.812052845528456,87.95243902439024,8.694634146341464,15.734268292682929,19.292681525091112,997.0114942528736,25.9,72,0.1,16.8,1013.4,41.65169642857143,31.2601875,27.623933333333333,26.376527777777778,40.907978924699954,31.904329653082215,10.859567798521756,2020,1,3,Winter,Chennai,55.833307180851065
2020-01-23,72.3417593528817,139.03962844159315,33.21352232459249,8.647252747252747,25.51191176470588,660.090811965812,12.5,66,0.0,23.2,993.5,202.10930735930737,228.13582417582415,150.632183908046,140.0351704545455,167.52896362933774,144.21298186165285,54.82555541816759,2020,1,3,Winter,Delhi,81.94917463542913
2020-01-23,120.47866666666664,196.4053333333333,55.81827956989248,14.809722222222222,30.466986301369865,1018.494623655914,19.4,79,0.9,8.4,1014.0,106.47283950617285,87.3641975308642,65.95421686746988,134.4880606060606,104.77190123456789,92.62872348615812,17.81619133918665,2020,1,3,Winter,Kolkata,85.52250000000001
2020-01-23,95.54018055555557,174.20492753623188,51.16063628762542,15.673333333333332,40.3258631840796,1010.574712643678,25.6,62,0.0,22.2,1013.0,91.11459325396824,106.0322077922078,92.4028738153738,34.36461172161172,97.56232720057722,89.569521910418,15.976452508254278,2020,1,3,Winter,Mumbai,79.53860415345592
2020-01-24,42.11940298507463,99.79185736079329,39.36140350877193,5.8491333333333335,30.079325842696623,785.6470588235294,22.3,56,0.0,16.3,914.7,36.57471264367816,29.21590909090909,36.31298285283587,35.655046103321965,35.970008239887285,32.98136266756803,6.146945663656158,2020,1,4,Winter,Bengaluru,45.33608695652174
2020-01-24,55.833307180851065,112.878375,12.32575,17.54975,33.89196471855642,1017.4468085106384,24.1,79,0.0,12.8,1012.9,49.812052845528456,41.65169642857143,31.2601875,32.52591365461848,49.09901881831697,35.23395729968687,14.155010500540117,2020,1,4,Winter,Chennai,45.40469512195122
2020-01-24,81.94917463542913,170.34285714285716,44.27306722689076,10.61311475409836,27.40919540229885,1081.579721776351,12.8,60,0.0,22.6,990.9,72.3417593528817,202.10930735930737,228.13582417582415,100.76121951219513,118.80008044920606,141.52554687925772,57.69635900268719,2020,1,4,Winter,Delhi,140.94971072931276
2020-01-24,85.52250000000001,155.50365853658536,64.86582278481012,12.907,29.69322580645161,1075.0526315789473,18.6,65,0.0,13.7,1014.1,120.47866666666664,106.47283950617285,87.3641975308642,99.83614457831324,104.15800205761316,90.58391711782765,17.671931156756678,2020,1,4,Winter,Kolkata,73.77473684210527
2020-01-24,79.53860415345592,161.2461971830986,45.67268893387315,11.401690140845073,38.8897647280256,1011.2328767123288,25.3,66,0.0,19.6,1012.6,95.54018055555557,91.11459325396824,106.0322077922078,55.59756014032743,88.73112598765992,92.98967105515064,8.125324525046775,2020,1,4,Winter,Mumbai,95.63438595290252
2020-01-25,45.33608695652174,111.55465489566612,42.71387096774193,6.370263888888888,29.255691844919788,869.4186046511628,22.1,45,0.0,17.0,914.5,42.11940298507463,36.57471264367816,29.21590909090909,28.325000000000003,41.34340086175818,35.41151794707114,7.260940734945107,2020,1,5,Winter,Bengaluru,43.53846153846154
2020-01-25,45.40469512195122,96.91658536585366,9.649024390243902,17.00146341463415,18.9815243902439,1054.5263157894738,23.3,82,0.0,12.9,1012.7,55.833307180851065,49.812052845528456,41.65169642857143,20.005357142857143,50.35001838277691,38.86243415384316,12.790352280573392,2020,1,5,Winter,Chennai,36.20796052631579
2020-01-25,140.94971072931276,258.6808510638298,55.12747252747253,12.717948717948715,23.81248606465998,1567.2282608695652,11.8,74,0.0,9.8,991.1,81.94917463542913,72.3417593528817,202.10930735930737,126.41822591822591,98.41354823920786,143.60147328084153,57.32241155761009,2020,1,5,Winter,Delhi,204.872327612165
2020-01-25,73.77473684210527,122.08735632183908,59.94827586206897,11.357619047619048,48.32113636363636,852.9885057471264,17.3,62,0.0,9.2,1013.6,85.52250000000001,120.47866666666664,106.47283950617285,83.1064935064935,93.25863450292398,89.25080902291505,18.654665824685924,2020,1,5,Winter,Kolkata,123.61904761904762
