Date,City,PM2.5,PM10,NO2,SO2,O3,CO,Temperature_Mean,Relative_Humidity_Mean,Precipitation,Wind_Speed_Max,Surface_Pressure_Mean
2020-01-01,Bengaluru,26.703125,66.21961805555556,31.506189086009435,6.228032962328767,30.56634920634921,247.75458732498157,21.6,80,1.9,18.5,915.0
2020-01-02,Bengaluru,24.315661375661378,62.57142857142857,28.996194862480536,5.07990253411306,21.913703703703703,864.5690789473684,22.4,77,1.0,15.1,916.0
2020-01-03,Bengaluru,29.66527149321267,72.83823529411765,29.614459352175295,5.535566425120773,30.127462686567164,668.7272727272727,23.0,73,0.0,14.0,915.0
2020-01-04,Bengaluru,55.235785953177256,114.01086956521739,35.47277777777778,6.7022941176470585,38.66386363636364,1069.5501893939395,23.4,70,0.0,13.2,913.6
2020-01-05,Bengaluru,51.29415556426332,101.5632183908046,30.34057451770193,8.320714285714287,43.41904761904762,688.4675781778801,23.3,73,0.2,16.6,913.4
2020-01-06,Bengaluru,22.6425702811245,62.55421686746988,25.85625,5.966067415730337,22.645113636363636,666.9592696629213,22.4,78,0.0,19.0,915.0
2020-01-07,Bengaluru,24.838682170542636,61.01162790697674,28.70949953660797,6.703653846153846,29.8256338028169,649.0308988764045,22.0,73,0.0,19.7,914.9
2020-01-08,Bengaluru,31.50108307453416,79.28260869565217,33.99633680555556,4.558494623655914,46.32179775280899,800.2079846999761,22.5,67,0.0,16.4,914.1
2020-01-09,Bengaluru,41.30619047619048,91.72093023255815,38.94493275427291,6.294482758620689,32.65,692.8048780487804,22.8,67,0.0,17.9,913.9
2020-01-10,Bengaluru,38.60565476190476,89.86904761904762,38.53658983451537,7.940109890109889,33.272222222222226,785.4187885285446,21.7,67,0.0,18.4,913.8
2020-01-11,Bengaluru,31.71167506134573,73.58426966292134,31.567161508704064,5.93010752688172,34.49488095238095,667.7243916242219,20.9,64,0.0,18.0,914.7
2020-01-12,Bengaluru,40.04787234042553,80.2127659574468,33.413952781673686,6.87494623655914,30.259555555555558,727.6677577741407,20.6,70,0.0,18.4,914.0
2020-01-13,Bengaluru,56.96103896103896,112.9030864197531,42.230326086956524,6.892553827751197,37.30636578947369,672.5641025641025,22.2,65,0.0,14.8,913.0
2020-01-14,Bengaluru,60.65625,121.00568181818181,43.63072463768116,6.65533033033033,50.41082863729508,563.6538461538462,22.0,61,0.0,17.3,912.7
2020-01-15,Bengaluru,49.36619718309859,91.3607142857143,32.39391304347826,8.291285001917913,49.79476748807631,481.0126582278481,20.7,60,0.0,18.4,912.8
2020-01-16,Bengaluru,40.23804012345679,90.45569620253164,43.23334477124183,6.49485294117647,50.859102564102564,646.7843137254902,21.0,65,0.0,17.8,913.1
2020-01-17,Bengaluru,35.655046103321965,90.29885057471265,40.195332656473965,5.764347826086957,37.12227272727273,844.5917285259809,21.7,63,0.0,17.3,913.4
2020-01-18,Bengaluru,28.325000000000003,64.5952380952381,26.281697368421053,5.371585365853659,21.926951219512194,570.583904109589,22.1,77,0.1,18.2,913.5
2020-01-19,Bengaluru,23.957894736842107,54.60571808510638,22.55404255319149,4.926187943262412,27.883949084668192,598.6813186813187,22.7,70,0.2,17.8,914.2
2020-01-20,Bengaluru,34.36363636363637,87.75707070707071,34.34063829787234,4.615962594371997,34.32449777337952,626.1538461538462,23.3,62,0.0,21.3,914.9
2020-01-21,Bengaluru,36.31298285283587,84.0,33.648875,6.597647058823529,31.98369047619048,801.7105263157895,22.1,60,0.0,21.3,915.6
2020-01-22,Bengaluru,29.21590909090909,80.85029366700715,32.056976744186045,4.524738095238095,30.38830749354005,1083.4831460674156,21.8,69,0.0,20.2,915.9
2020-01-23,Bengaluru,36.57471264367816,85.62643678160919,30.541999999999998,5.871971929824562,29.194865914786966,738.5365853658536,22.3,66,0.0,19.6,915.3
2020-01-24,Bengaluru,42.11940298507463,99.79185736079329,39.36140350877193,5.8491333333333335,30.079325842696626,785.6470588235294,22.3,56,0.0,16.3,914.7
2020-01-25,Bengaluru,45.33608695652174,111.55465489566612,42.71387096774193,6.370263888888888,29.255691844919788,869.4186046511628,22.1,45,0.0,17.0,914.5
2020-01-26,Bengaluru,43.53846153846154,101.28987240829346,44.09342105263158,6.808511904761904,35.07879047619048,583.452380952381,22.5,51,0.0,14.8,913.6
2020-01-27,Bengaluru,44.851851851851855,101.98974392474523,41.69879518072289,5.778451127819548,43.75529653401797,883.4146341463414,23.1,54,0.0,15.0,913.3
2020-01-28,Bengaluru,49.949367088607595,96.3,38.55291321388578,7.928888888888888,42.60916666666667,770.7404815229563,23.1,58,0.0,12.0,913.7
2020-01-29,Bengaluru,41.28651685393258,97.66292134831461,40.04624663978495,7.3082558139534886,47.089651162790695,607.2419035029742,23.9,58,0.0,13.7,914.6
2020-01-30,Bengaluru,44.0,111.25333333333333,54.34244566210046,9.045205479452054,43.3836,844.5333333333333,23.9,54,0.0,12.7,913.8
2020-01-31,Bengaluru,46.62647763467664,107.57471264367815,37.48666149068323,9.512048192771084,45.45139534883721,673.625,24.3,54,0.0,20.5,912.9
2020-02-01,Bengaluru,55.33469572180279,108.56521739130434,31.175231005553584,10.1,40.60802197802198,668.1345029239766,23.0,62,0.0,16.8,913.4
2020-02-02,Bengaluru,34.82159810126582,72.55,23.000542728876063,6.533493975903614,38.857236842105266,356.5876664552949,22.9,61,0.0,17.4,915.2
2020-02-03,Bengaluru,31.526940158952783,84.6774193548387,33.178091016548464,8.275777777777778,30.778539325842697,636.710160686239,22.5,53,0.0,16.6,915.2
2020-02-04,Bengaluru,25.59110893991207,72.36263736263736,30.77383732291158,7.519222222222222,31.00659574468085,618.8890232108317,22.0,59,0.0,18.8,913.9
2020-02-05,Bengaluru,26.488932474082375,71.75581395348837,30.649952322986408,6.978,34.19828125,631.1765704584041,22.9,62,0.0,15.8,914.1
2020-02-06,Bengaluru,40.72194117647059,87.60975609756098,31.98172813990461,6.259047619047619,39.959074074074074,851.690290574061,23.0,60,0.0,16.1,914.0
2020-02-07,Bengaluru,53.84660535117057,102.44565217391305,31.750333333333334,7.069565217391304,37.12386363636364,618.6342917251052,23.1,63,0.0,17.6,914.4
2020-02-08,Bengaluru,42.75824175824176,91.11538461538461,32.80674564796905,7.152127659574467,34.82827586206896,478.10837765957444,23.8,60,0.0,14.0,914.7
2020-02-09,Bengaluru,40.416440217391305,82.35555555555555,24.245479574773057,7.160752688172043,33.591818181818184,487.50768049155147,22.8,65,0.7,21.2,914.7
2020-02-10,Bengaluru,32.85271317829458,71.61797752808988,21.86638888888889,6.847333333333333,34.80809523809524,675.932123655914,22.7,64,0.0,23.8,914.7
2020-02-11,Bengaluru,31.870192307692307,77.07692307692308,30.655502392344495,8.172,34.7804,584.2857142857142,21.9,63,0.0,21.3,914.9
2020-02-12,Bengaluru,30.63506012950971,72.19148936170212,30.698503575076607,7.009523809523809,31.750493827160494,783.1442901234568,22.7,64,0.0,19.8,916.1
2020-02-13,Bengaluru,37.812631578947375,86.52941176470588,39.61314343551186,6.6625000000000005,36.01719101123595,600.7065217391305,23.5,57,0.0,21.1,915.9
2020-02-14,Bengaluru,47.4684472934473,116.26923076923077,51.8597080653142,3.866714285714286,43.6775,659.0735815602836,23.7,55,0.0,12.0,914.2
2020-02-15,Bengaluru,51.798573766658876,123.71739130434783,61.89802197802198,8.36279069767442,48.49430107526882,796.2637362637363,23.9,47,0.0,16.6,913.7
2020-02-16,Bengaluru,38.51745666008339,91.1219512195122,42.71625,6.990326086956522,50.804545454545455,828.1521739130435,23.8,38,0.0,17.7,914.8
2020-02-17,Bengaluru,36.701149425287355,93.92682926829268,45.98660256410256,7.288913043478261,41.16857142857143,739.689608636977,22.8,46,0.0,17.3,915.3
2020-02-18,Bengaluru,39.12941176470588,95.16129032258064,45.190468253968255,6.783333333333334,44.68846153846154,733.1111111111111,23.0,47,0.0,18.0,915.0
2020-02-19,Bengaluru,43.10349593495935,95.54945652173913,31.941328165374674,5.924249011857707,50.001625000000004,830.6589310829818,23.1,54,0.0,19.2,914.7
2020-02-20,Bengaluru,46.59090909090909,99.10227272727273,29.55473684210526,3.601622023809524,37.54770588235294,729.1666666666666,22.8,54,0.0,19.6,914.3
2020-02-21,Bengaluru,25.408450704225352,68.525,24.460425531914897,3.6044994944388273,40.00547348484848,784.8936170212766,22.8,56,0.0,19.8,915.5
2020-02-22,Bengaluru,32.4264367816092,79.26666666666667,21.270565684899488,3.5044943820224717,39.01617021276596,637.6053472827666,23.3,62,0.0,21.2,916.6
2020-02-23,Bengaluru,36.57608695652174,81.77346938775511,17.283978494623657,4.147158039509878,47.49444581280788,778.9655172413793,23.5,60,0.0,21.6,916.0
2020-02-24,Bengaluru,31.932496075353217,79.93877551020408,22.396329710144926,4.813111111111112,44.07577777777778,684.2172284644196,23.5,58,0.0,19.5,913.9
2020-02-25,Bengaluru,39.855555555555554,94.70652173913044,31.24831569664903,5.13493670886076,51.837857142857146,896.9318181818182,24.5,54,0.0,14.4,912.8
2020-02-26,Bengaluru,32.111612903225804,88.17934782608695,22.535368421052635,4.187534238822863,35.59038293969273,542.1052631578947,24.6,59,0.0,16.1,913.2
2020-02-27,Bengaluru,35.8823051948052,93.0,31.579080459770115,6.44,40.59301069518716,698.6587301587301,24.5,58,0.0,22.7,913.5
2020-02-28,Bengaluru,39.75,92.21687734082397,25.108695652173914,6.2459513108614235,46.86180268199233,719.1111111111111,24.1,60,0.0,22.9,912.7
2020-02-29,Bengaluru,42.95652173913044,89.03357487922705,22.541304347826088,6.21846277665996,44.60764672036824,585.1162790697674,24.5,57,0.0,20.6,912.6
2020-03-01,Bengaluru,43.02431914893617,96.91489361702128,16.791894736842107,6.841607553366174,49.41477635396518,793.9560439560439,24.5,59,0.0,19.6,912.8
2020-03-02,Bengaluru,62.09441489361703,123.07340425531913,28.72449848024316,6.111170212765958,59.309555555555555,1000.8593380614657,24.1,62,0.0,16.3,913.4
2020-03-03,Bengaluru,73.81818181818181,159.31905594405595,38.82325581395349,5.370928748670684,58.76609247311828,1099.247311827957,25.3,55,0.5,9.9,913.3
2020-03-04,Bengaluru,58.2412676056338,121.99803921568628,43.68409090909091,5.9161617647058815,50.16803921568627,1091.842105263158,25.4,58,1.1,14.5,913.1
2020-03-05,Bengaluru,52.15135869565218,100.28,24.367628205128206,6.05125,55.35734939759036,860.3559782608695,25.1,62,1.8,16.7,912.1
2020-03-06,Bengaluru,40.39507422402159,73.86842105263158,24.381791101055807,7.286538461538461,55.862380952380946,608.4890109890109,24.3,68,2.7,16.5,912.6
2020-03-07,Bengaluru,45.674284950547985,86.50574712643679,24.99875,7.297159090909091,32.33536585365854,632.4284160927872,24.2,72,2.2,14.0,913.7
2020-03-08,Bengaluru,35.63586956521739,80.21621621621621,17.84297752808989,6.987234042553191,33.85340425531915,620.1275314022046,24.7,68,1.0,17.2,913.3
2020-03-09,Bengaluru,39.043076923076924,79.90666666666667,23.647738095238097,8.702702702702704,40.58558139534884,771.0958372165269,24.7,67,0.9,15.7,912.3
2020-03-10,Bengaluru,40.355715287517526,82.82222222222222,20.192458333333335,7.730869565217391,43.61454545454546,693.3213238886175,25.3,58,0.5,17.8,912.7
2020-03-11,Bengaluru,36.10170807453416,79.13095238095238,24.180790043290045,8.227558139534885,43.6685,659.8555320648344,25.7,57,0.0,18.4,913.1
2020-03-12,Bengaluru,30.80263157894737,76.5,28.96265015015015,6.042564102564103,44.884358974358975,871.0555555555557,25.8,51,0.0,17.4,914.1
2020-03-13,Bengaluru,31.086472791363736,74.73809523809524,23.79183673469388,7.568522727272727,38.83494505494505,639.925,25.4,52,0.0,18.7,914.2
2020-03-14,Bengaluru,30.25311653116531,74.17543859649123,22.03393939393939,7.645806451612904,31.484545454545458,728.3852428624398,25.3,52,0.0,17.6,913.2
2020-03-15,Bengaluru,32.84294211850835,78.23404255319149,19.20528637770898,7.251612903225806,43.394888888888886,642.3655913978495,25.6,56,0.0,19.6,913.0
2020-03-16,Bengaluru,22.206593567251463,63.88505747126437,17.71527777777778,7.332530120481928,30.570526315789476,644.1566358024692,25.5,59,0.0,19.0,914.2
2020-03-17,Bengaluru,23.515606242497,62.65384615384615,17.095440729483283,7.567333333333333,30.1112,579.8573573573574,25.6,54,0.0,20.5,915.3
2020-03-18,Bengaluru,28.886124437781106,65.51648351648352,20.92030919661734,7.843764705882354,39.23236842105263,614.8214285714286,26.2,46,0.0,18.7,914.7
2020-03-19,Bengaluru,38.41501976284585,82.64044943820225,22.376955782312926,9.02875,54.680217391304346,619.659090909091,26.8,44,0.0,15.1,914.0
2020-03-20,Bengaluru,39.500348432055745,77.6,23.31423611111111,6.593655913978495,51.10441176470588,680.475023819246,25.3,56,0.4,17.3,913.9
2020-03-21,Bengaluru,38.7968253968254,79.77777777777777,35.01115550239234,7.3355263157894735,60.19409090909091,753.5657894736842,26.9,51,0.1,15.9,913.3
2020-03-22,Bengaluru,27.12874243733794,49.13793103448276,11.482665805340224,6.939534883720929,51.759166666666665,626.6627906976744,26.3,54,0.1,15.0,913.4
2020-03-23,Bengaluru,42.897408963585434,72.20833333333333,14.01155303030303,6.555319148936171,32.6488,483.031914893617,25.1,63,0.7,19.0,913.2
2020-03-24,Bengaluru,50.08433734939759,79.28485370051635,11.608888888888888,8.31011463844797,37.604923389618506,865.7142857142857,26.7,55,0.0,16.4,912.0
2020-03-25,Bengaluru,22.636363636363637,45.37857142857143,6.4252747252747255,6.143184865900383,34.04509099616858,717.0114942528736,26.1,51,0.0,19.6,912.0
2020-03-26,Bengaluru,24.266666666666666,49.45490196078431,5.693723404255319,4.270014298787463,35.74337301587302,555.8064516129032,26.2,51,0.0,19.9,912.6
2020-03-27,Bengaluru,21.843974358974357,44.188259109311744,8.687837837837838,7.025501754385965,33.92549523809524,773.8947368421053,25.7,49,0.0,17.0,914.1
2020-03-28,Bengaluru,21.08823529411765,43.85110294117647,7.402941176470588,4.17777485380117,35.14875986842105,766.0,25.9,42,0.0,17.7,913.3
2020-03-29,Bengaluru,22.333333333333332,44.93849206349206,8.788235294117648,6.929356441430909,35.761809269162214,824.8351648351648,26.5,37,0.0,17.0,912.5
2020-03-30,Bengaluru,24.855547126436782,47.62068965517241,5.82420878601795,7.107160730593607,43.43320000000001,783.9926940639269,26.9,42,0.0,18.6,913.1
2020-03-31,Bengaluru,21.97826086956522,46.05851619644723,6.403076923076923,4.35467032967033,36.16990632318501,750.4347826086956,26.8,39,0.0,18.1,913.7
2020-04-01,Bengaluru,23.615934065934066,49.28747072599532,6.777586206896552,5.717629784009095,39.02038942695722,789.4565217391304,27.6,36,0.0,19.1,913.2
2020-04-02,Bengaluru,32.66197183098591,59.480626223091974,6.0281521739130435,4.186590909090909,39.8179730458221,702.3611111111111,28.0,38,0.0,17.7,912.5
2020-04-03,Bengaluru,34.53947368421053,61.355651105651106,5.884631578947368,8.195418889689979,46.20927517730496,484.3835616438356,27.9,42,0.0,18.9,912.9
2020-04-04,Bengaluru,34.20634920634921,58.542070217917676,5.945978260869565,8.698268888096935,39.65355895915678,416.3333333333333,27.5,43,0.0,17.1,913.5
2020-04-05,Bengaluru,28.652173913043477,55.557897071872226,6.468297872340425,7.2034782608695656,37.92423835125448,654.3333333333334,27.8,51,0.1,16.5,914.4
2020-04-06,Bengaluru,22.983606557377048,44.40983606557377,7.729310344827587,3.7973563218390805,35.21983793103449,578.0459770114943,27.4,59,0.3,13.7,914.5
2020-04-07,Bengaluru,15.444632768361583,22.08108108108108,9.19478021978022,4.907482004429679,41.0497619047619,530.9590792838875,25.3,70,6.1,11.3,913.5
2020-04-08,Bengaluru,19.21875,30.700344279661017,10.055737704918032,5.134351916783544,46.60599206349207,649.0625,26.2,61,0.6,15.2,913.7
2020-04-09,Bengaluru,22.044827067669175,36.25771939328277,8.587082670906199,5.886947368421053,50.275217391304345,715.8158822309765,25.4,67,3.1,19.5,913.5
2020-04-10,Bengaluru,15.302342342342342,26.068493150684933,6.70929186228482,6.029861111111111,44.38301075268817,630.8552631578948,25.8,61,0.0,16.0,913.7
2020-04-11,Bengaluru,27.032294117647062,42.247191011235955,7.548780487804878,6.356900352733686,41.03988235294118,643.0870870870871,26.3,58,0.0,15.0,914.9
2020-04-12,Bengaluru,22.696525653174497,43.97701149425287,7.394107142857143,4.984139373655271,42.58935064935065,643.0341008452347,26.5,48,0.0,16.5,914.2
2020-04-13,Bengaluru,27.817073170731707,59.072493224932245,14.136708860759493,7.349777093149692,55.468690476190474,646.4179104477612,27.1,37,0.0,16.9,912.8
2020-04-14,Bengaluru,34.025,63.84572784810126,14.377922077922078,7.927994994438265,43.00368987341773,608.8888888888889,27.1,34,0.0,19.8,912.8
2020-04-15,Bengaluru,37.015625,60.5390625,10.891803278688524,7.754318181818182,45.865517241379315,563.2075471698113,27.0,40,0.0,16.1,913.8
2020-04-16,Bengaluru,26.19298245614035,51.575524475524475,10.096610169491527,8.176542553191489,41.662106498640966,664.5744680851064,27.5,46,0.0,16.9,913.0
2020-04-17,Bengaluru,32.47761194029851,59.829912424740016,8.594117647058823,6.544979321753516,42.82027173913043,603.1372549019608,28.2,44,0.0,16.2,912.6
2020-04-18,Bengaluru,28.216666666666665,53.34166666666667,7.130645161290323,5.931213622291022,35.47779661016949,574.4,28.1,51,0.0,15.6,912.8
2020-04-19,Bengaluru,22.940189873417722,50.063291139240505,8.507714370195151,7.096136363636364,37.69611775864585,683.143349039507,27.9,51,0.0,17.3,912.5
2020-04-20,Bengaluru,17.323076923076922,34.354312354312356,6.751666666666667,8.072761146899078,31.509193548387096,602.1978021978022,27.4,51,0.0,17.8,912.6
2020-04-21,Bengaluru,12.481481481481481,29.482919254658384,7.626666666666667,5.250454545454545,31.336799999999997,650.0,27.4,47,0.0,14.2,912.5
2020-04-22,Bengaluru,19.12504285714286,37.528985507246375,5.904545454545455,7.548231292517007,31.996530612244896,518.9473684210526,28.0,48,0.0,17.7,912.4
2020-04-23,Bengaluru,17.263809523809524,34.81583333333333,6.913636363636363,6.646130952380952,39.42214285714285,525.7692307692307,28.7,50,0.0,15.1,912.3
2020-04-24,Bengaluru,17.25314814814815,27.354166666666664,6.705882352941177,6.883173076923077,39.242999999999995,459.18918918918916,27.5,57,0.0,13.4,912.3
2020-04-25,Bengaluru,17.331682433207202,33.0498106060606,8.232941176470588,1.2,39.709755813953485,0.31,26.4,68,6.3,16.8,912.2
2020-04-26,Bengaluru,17.410216718266255,38.74545454545455,9.76,5.346,40.176511627906976,758.4810874704492,26.5,64,2.5,11.3,912.7
2020-04-27,Bengaluru,18.15833333333333,40.78461538461538,11.828571428571427,5.577970779220779,33.123333333333335,685.0,26.6,65,0.2,18.7,913.4
2020-04-28,Bengaluru,18.625106382978725,47.5,7.37625,6.13014880952381,39.328096590909084,476.35416666666663,26.6,64,0.5,15.3,912.6
2020-04-29,Bengaluru,9.580645161290322,16.294117647058822,11.328290640394089,4.485571428571428,32.006360887096776,504.0297619047619,23.6,77,8.1,10.6,912.8
2020-04-30,Bengaluru,19.765037593984964,51.95979532163743,19.593333333333334,4.803571428571429,35.544210526315794,753.6363636363636,26.3,57,0.2,12.2,912.8
2020-05-01,Bengaluru,21.2625,49.849038461538456,9.290000000000001,5.5434921568627455,48.00288563829787,483.2258064516129,27.2,54,0.0,13.2,912.9
2020-05-02,Bengaluru,18.235294117647058,39.64705882352941,12.501797385620915,5.797986425339367,38.83225,649.7426470588235,27.8,52,0.1,12.8,911.8
2020-05-03,Bengaluru,22.584602272727274,47.54545454545455,16.005142857142857,5.414583333333333,39.919,576.6666666666667,28.0,52,0.0,12.2,911.6
2020-05-04,Bengaluru,28.125,76.14285714285714,19.722619047619048,8.899871794871794,44.4915,566.8181818181818,28.1,50,0.0,12.7,912.6
2020-05-05,Bengaluru,31.9375,84.25,17.298717948717947,7.86702034883721,47.575364341085276,610.8333333333334,28.2,48,0.0,11.2,912.2
2020-05-06,Bengaluru,24.679444444444442,64.86666666666666,17.102666666666664,8.044814814814815,41.17255797101449,638.3333333333334,28.4,48,0.2,12.4,911.8
2020-05-07,Bengaluru,28.67857142857143,63.22222222222222,17.79888888888889,5.233333333333333,31.999455128205128,678.5714285714286,28.0,55,0.1,14.0,912.0
2020-05-08,Bengaluru,21.5,43.833333333333336,17.85,8.740582010582012,22.194772727272728,345.0,27.7,59,0.1,11.6,912.1
2020-05-09,Bengaluru,21.12,51.763333333333335,15.928571428571429,8.23913043478261,32.483636363636364,418.75,28.5,54,0.0,15.1,912.1
2020-05-10,Bengaluru,20.55410628019324,49.8235294117647,15.486358695652173,7.1970843989769815,32.11184210526316,240.51473214285713,28.3,51,0.0,15.5,911.9
2020-05-11,Bengaluru,21.917582417582416,52.833333333333336,16.138995726495725,7.419705882352941,35.46076923076923,492.2222222222222,27.9,49,0.0,14.7,912.1
2020-05-12,Bengaluru,12.833333333333334,33.25,11.5,4.224318181818182,18.529848484848486,392.5,27.6,55,0.0,18.2,911.6
2020-05-13,Bengaluru,42.5,80.0,8.25,6.0600000000000005,33.44,455.0,27.4,58,0.0,14.3,911.0
2020-05-14,Bengaluru,23.557692307692307,55.84615384615385,18.330123626373627,3.85,35.28775384615385,483.98809523809524,28.7,49,0.0,15.0,910.4
2020-05-15,Bengaluru,15.204545454545453,49.25,19.03181818181818,7.907058823529413,29.3175,524.8484848484849,28.8,51,0.0,15.4,909.5
2020-05-16,Bengaluru,26.352790697674415,56.90909090909091,18.805,6.83093023255814,31.508000000000003,735.4444444444445,28.4,53,0.5,16.5,909.7
2020-05-17,Bengaluru,21.81818181818182,51.0,12.434935897435896,7.32,36.11846153846154,519.9417249417249,27.5,63,5.7,15.6,908.8
2020-05-18,Bengaluru,16.3219696969697,42.0,11.088034188034188,5.577894736842105,33.59466666666667,555.7142857142858,26.3,72,5.1,25.5,907.6
2020-05-19,Bengaluru,21.1,63.0,10.685,6.021206896551724,24.89,513.0,26.3,67,0.3,24.6,907.6
2020-05-20,Bengaluru,19.5,58.5,12.525,8.1,27.735,650.0,26.7,61,0.0,19.2,908.4
2020-05-21,Bengaluru,18.0,55.8125,12.52,4.999810606060606,27.936904761904763,612.5,27.3,59,0.0,15.8,909.7
2020-05-22,Bengaluru,22.0,67.5,14.2,4.788846153846154,42.91,640.0,28.0,58,0.0,17.7,910.3
2020-05-23,Bengaluru,22.904473684210526,70.62857142857143,11.64,6.117162162162162,42.49690789473685,650.0,29.1,53,0.0,19.4,910.5
2020-05-24,Bengaluru,17.416666666666668,44.016666666666666,9.961538461538462,4.725416666666666,25.512705128205127,472.4390243902439,27.9,61,0.0,17.4,911.3
2020-05-25,Bengaluru,22.486190476190476,44.24423076923077,12.023076923076925,4.608563909774436,30.325769230769232,725.8974358974359,28.2,59,0.0,13.8,912.0
2020-05-26,Bengaluru,16.571428571428573,39.8125,10.383333333333335,6.6,32.375,750.2564102564103,27.5,63,0.8,13.8,911.9
2020-05-27,Bengaluru,18.666666666666668,33.25,15.299999999999999,5.8652173913043475,22.58,890.0,26.3,77,11.0,12.2,911.3
2020-05-28,Bengaluru,23.177,53.0,12.744,6.9795,13.15,749.1363636363636,26.6,73,0.9,16.2,910.5
2020-05-29,Bengaluru,18.666666666666668,33.625,11.75,7.034736842105263,23.44388888888889,566.6666666666666,25.7,78,8.5,14.8,910.6
2020-05-30,Bengaluru,13.0,26.0,13.9,6.97,14.17,670.0,25.0,81,1.7,13.4,910.8
2020-05-31,Bengaluru,18.921829545454543,48.84848484848485,9.385431488801053,6.917054347826087,29.167575757575758,567.0535714285714,25.4,78,0.2,14.3,911.3
2020-06-01,Bengaluru,7.923076923076923,16.45,8.34863157894737,6.960066067653278,19.21315789473684,511.1038961038961,24.6,80,4.3,14.0,911.9
2020-06-02,Bengaluru,5.410714285714286,16.678571428571427,8.269522144522146,7.181111111111111,15.7828,473.57142857142856,23.7,80,1.6,22.7,911.2
2020-06-03,Bengaluru,6.800000000000001,18.428571428571427,8.265476190476189,6.5737171052631584,20.247142857142855,534.4285714285714,24.0,76,0.3,25.5,910.6
2020-06-04,Bengaluru,10.486363636363636,28.2,10.564756493506493,6.078376623376624,16.200909090909093,622.9137931034483,24.2,77,3.4,25.1,910.9
2020-06-05,Bengaluru,12.952380952380953,31.555555555555557,10.1328125,7.110882352941177,18.641111111111112,547.6190476190476,23.9,81,9.4,18.6,911.0
2020-06-06,Bengaluru,14.833333333333332,32.8,9.178583333333332,6.2654736842105265,13.530000000000001,489.5,23.8,80,14.5,17.7,910.6
2020-06-07,Bengaluru,16.0,32.5,9.306249999999999,6.874722222222222,12.774,324.0,23.5,79,8.3,22.7,910.4
2020-06-08,Bengaluru,18.181946022727274,45.0,10.300680566483084,6.717738001573564,13.74,435.2325581395349,24.8,67,0.2,18.4,910.1
2020-06-09,Bengaluru,19.80087517934003,49.05882352941177,10.23823886639676,6.7686153846153845,15.274375000000001,484.49392712550605,24.9,71,0.0,19.8,909.8
2020-06-10,Bengaluru,19.5,48.29166666666667,10.298204633204634,6.373843843843844,11.891666666666666,602.822299651568,23.7,78,1.2,19.6,908.8
2020-06-11,Bengaluru,15.166666666666668,29.333333333333332,11.0,7.733333333333334,10.545,632.1276595744681,22.7,84,7.3,21.2,907.4
2020-06-12,Bengaluru,17.75,34.0,10.038947368421052,7.117470288624788,12.35,541.0135135135135,22.6,80,5.1,27.1,906.9
2020-06-13,Bengaluru,14.24592105263158,37.25,9.940000000000001,6.297632432432432,14.972,613.5135135135135,23.6,78,1.3,25.4,907.4
2020-06-14,Bengaluru,14.875,32.333333333333336,9.55,5.866516129032258,13.590000000000002,456.6666666666667,24.0,78,3.4,27.7,908.9
2020-06-15,Bengaluru,14.712121212121211,32.5,9.852272727272727,7.60670045045045,14.248333333333333,610.952380952381,24.8,72,0.6,28.9,909.0
2020-06-16,Bengaluru,18.0,42.0,10.37782608695652,6.999090909090909,9.34,629.1304347826087,24.3,76,0.7,27.1,908.3
2020-06-17,Bengaluru,14.25,47.875,9.866666666666667,7.576428571428571,12.310416666666669,688.3720930232558,23.4,80,0.4,28.9,908.8
2020-06-18,Bengaluru,21.024725274725277,67.0,12.81868131868132,7.39866341991342,12.724285714285713,768.2142857142858,23.9,75,0.1,27.6,910.1
2020-06-19,Bengaluru,20.933333333333334,52.375,12.82295321637427,6.396690476190477,10.94125,711.0,24.3,76,6.2,26.3,910.6
2020-06-20,Bengaluru,18.124616724738676,49.0,12.596681922196797,6.300287679799876,15.644782608695651,579.5940170940171,24.5,75,2.4,21.2,910.5
2020-06-21,Bengaluru,17.621428571428574,42.78947368421053,10.09469814241486,7.6881818181818184,15.991428571428571,529.8333333333334,23.7,79,1.8,22.4,909.6
2020-06-22,Bengaluru,15.348901098901099,34.642857142857146,10.862307692307692,7.068,13.881538461538462,410.8333333333333,23.3,80,8.4,22.6,908.3
2020-06-23,Bengaluru,23.529411764705884,59.86974789915966,14.072222222222223,6.688977272727273,19.0834593837535,648.25,24.7,70,0.2,15.5,909.4
2020-06-24,Bengaluru,20.035714285714285,53.5,11.410504201680673,7.055563685636857,20.465,569.7777777777777,24.0,78,14.9,11.8,909.4
2020-06-25,Bengaluru,18.854166666666664,34.9375,19.919583333333335,6.6541,15.553749999999999,457.8205128205128,23.7,83,27.7,9.7,908.2
2020-06-26,Bengaluru,16.047619047619047,27.642857142857142,13.383169705469847,7.028181818181818,19.92758620689655,501.1363636363636,23.5,85,14.9,14.2,907.8
2020-06-27,Bengaluru,15.818181818181818,25.682263814616753,10.95483870967742,7.003611111111111,15.373333333333333,345.625,23.6,83,2.5,14.3,908.3
2020-06-28,Bengaluru,15.2,26.704761904761902,9.882142857142856,7.0425641025641035,16.268789868667916,310.0,23.5,85,14.4,11.5,908.5
2020-06-29,Bengaluru,17.641711229946523,33.6,10.451583229036295,6.9505,20.474,505.0,23.4,85,13.8,14.5,907.7
